OrderID,OrderDate,Product,Category,Quantity,UnitPrice,Region,StockLevel,TotalSales,LowStock
6112,2024-07-28,Shoes,Furniture,5,834.22,East,47,4171.1,No
6113,2024-08-23,Chair,Furniture,5,572.44,East,43,2862.2000000000003,No
6114,2024-07-04,Phone,Furniture,8,17.26,East,35,138.08,No
6115,2024-12-29,Chair,Electronics,1,524.07,South,27,524.07,No
6116,2024-04-04,Shirt,Clothing,3,317.18,South,24,951.54,No
6117,2024-01-11,Shirt,Furniture,8,66.93,South,8,535.44,No
6118,2024-03-08,Chair,Clothing,9,452.84,South,46,4075.56,No
6119,2024-07-28,Phone,Furniture,2,318.36,North,36,636.72,No
6120,2024-07-14,Shirt,Clothing,4,212.35,East,22,849.4,No
6121,2024-04-07,Shoes,Furniture,8,355.63,South,10,2845.04,No
6122,2024-04-02,Chair,Electronics,5,187.81,North,49,939.05,No
6123,2024-01-22,Phone,Furniture,1,306.81,South,0,306.81,Yes
6124,2024-06-20,Shoes,Furniture,6,124.18,North,15,745.08,No
6125,2024-05-13,Chair,Furniture,9,93.47,West,49,841.23,No
6126,2024-01-25,Phone,Furniture,9,910.92,South,12,8198.279999999999,No
6127,2024-07-03,Shoes,Furniture,1,903.74,South,19,903.74,No
6128,2024-03-25,Shirt,Clothing,4,829.73,East,15,3318.92,No
6129,2024-02-24,Chair,Clothing,1,238.02,South,15,238.02,No
6130,2024-09-07,Chair,Electronics,7,728.63,South,34,5100.41,No
6131,2024-05-23,Shirt,Furniture,3,593.82,North,49,1781.46,No
6132,2024-12-16,Laptop,Clothing,2,60.72,East,31,121.44,No
6133,2024-06-15,Shoes,Clothing,8,900.59,East,22,7204.72,No
6134,2024-08-11,Shirt,Furniture,9,998.0,West,24,8982.0,No
6135,2024-08-07,Chair,Furniture,7,711.63,North,42,4981.41,No
6136,2024-06-27,Shoes,Electronics,6,239.19,South,27,1435.1399999999999,No
6137,2024-04-28,Shoes,Electronics,6,558.87,North,44,3353.2200000000003,No
6138,2024-09-21,Laptop,Clothing,9,118.29,South,1,1064.6100000000001,Yes
6139,2024-05-29,Chair,Electronics,5,305.79,West,2,1528.95,Yes
6140,2024-08-02,Phone,Clothing,5,720.08,South,30,3600.4,No
6141,2024-07-15,Laptop,Electronics,2,308.06,East,32,616.12,No
6142,2024-02-11,Laptop,Furniture,6,155.73,West,32,934.3799999999999,No
6143,2024-02-22,Phone,Electronics,6,17.4,South,46,104.39999999999999,No
6144,2024-11-25,Phone,Clothing,6,576.79,West,34,3460.74,No
6145,2024-09-07,Laptop,Electronics,4,968.98,East,35,3875.92,No
6146,2024-10-21,Shoes,Clothing,7,489.29,East,25,3425.03,No
6147,2024-09-27,Shirt,Clothing,9,220.49,North,11,1984.41,No
6148,2024-05-02,Shirt,Electronics,1,468.65,South,43,468.65,No
6149,2024-12-04,Laptop,Electronics,3,606.06,West,45,1818.1799999999998,No
6150,2024-09-22,Shoes,Clothing,9,803.35,North,10,7230.150000000001,No
6151,2024-12-13,Phone,Furniture,5,458.15,West,5,2290.75,No
6152,2024-01-29,Laptop,Electronics,6,181.22,North,24,1087.32,No
6153,2024-02-04,Chair,Clothing,8,196.13,North,45,1569.04,No
6154,2024-01-06,Shoes,Furniture,9,900.73,North,33,8106.57,No
6155,2024-04-20,Chair,Clothing,8,243.88,East,34,1951.04,No
6156,2024-10-20,Chair,Electronics,3,730.74,East,20,2192.2200000000003,No
6157,2024-03-17,Laptop,Clothing,1,276.26,East,17,276.26,No
6158,2024-12-14,Shoes,Clothing,5,723.36,East,7,3616.8,No
6159,2024-05-26,Chair,Clothing,7,87.58,West,33,613.06,No
6160,2024-03-07,Shoes,Electronics,2,215.32,South,47,430.64,No
6161,2024-01-08,Shirt,Furniture,1,414.61,East,13,414.61,No
6162,2024-05-01,Chair,Furniture,4,520.16,South,18,2080.64,No
6163,2024-12-05,Chair,Furniture,3,359.42,North,19,1078.26,No
6164,2024-06-23,Shoes,Furniture,4,577.78,South,3,2311.12,Yes
6165,2024-06-27,Shirt,Electronics,1,332.12,East,37,332.12,No
6166,2024-03-25,Chair,Clothing,2,681.65,West,31,1363.3,No
6167,2024-02-14,Laptop,Furniture,1,516.09,East,25,516.09,No
6168,2024-05-15,Shoes,Furniture,3,708.06,West,27,2124.18,No
6169,2024-12-08,Shoes,Electronics,4,436.67,East,11,1746.68,No
6170,2024-01-16,Chair,Clothing,1,877.74,North,9,877.74,No
6171,2024-11-28,Shirt,Clothing,6,388.31,West,40,2329.86,No
6172,2024-07-13,Chair,Furniture,2,315.05,North,34,630.1,No
6173,2024-01-09,Phone,Furniture,5,561.51,East,32,2807.55,No
6174,2024-11-11,Chair,Clothing,8,514.08,North,13,4112.64,No
6175,2024-11-29,Phone,Electronics,4,522.92,South,39,2091.68,No
6176,2024-11-28,Laptop,Clothing,5,798.17,South,22,3990.85,No
6177,2024-11-22,Shoes,Clothing,9,592.71,West,17,5334.39,No
6178,2024-01-15,Shoes,Furniture,2,886.41,South,43,1772.82,No
6179,2024-11-22,Shirt,Electronics,2,622.91,South,11,1245.82,No
6180,2024-04-11,Chair,Electronics,6,31.48,East,41,188.88,No
6181,2024-08-13,Laptop,Electronics,6,871.69,East,35,5230.14,No
6182,2024-10-04,Phone,Furniture,3,841.39,South,24,2524.17,No
6183,2024-04-22,Shirt,Electronics,9,58.36,West,36,525.24,No
6184,2024-01-01,Laptop,Electronics,1,134.03,South,39,134.03,No
6185,2024-09-22,Laptop,Furniture,3,560.79,East,21,1682.37,No
6186,2024-07-26,Phone,Clothing,8,52.42,North,5,419.36,No
6187,2024-04-19,Phone,Electronics,8,417.06,West,15,3336.48,No
6188,2024-07-18,Shoes,Clothing,4,975.61,West,22,3902.44,No
6189,2024-11-01,Chair,Electronics,8,181.05,South,8,1448.4,No
6190,2024-01-12,Shirt,Clothing,8,214.03,North,42,1712.24,No
6191,2024-12-10,Chair,Clothing,1,679.58,West,34,679.58,No
6192,2024-07-06,Shirt,Furniture,3,53.54,West,28,160.62,No
6193,2024-06-02,Laptop,Furniture,1,822.48,East,13,822.48,No
6194,2024-11-29,Phone,Electronics,2,207.04,South,4,414.08,Yes
6195,2024-10-05,Phone,Electronics,4,536.24,South,20,2144.96,No
6196,2024-06-19,Laptop,Furniture,3,256.28,West,5,768.8399999999999,No
6197,2024-05-13,Laptop,Electronics,6,662.29,North,0,3973.74,Yes
6198,2024-01-25,Shirt,Electronics,5,591.34,North,30,2956.7000000000003,No
6199,2024-01-18,Laptop,Furniture,5,946.98,North,44,4734.9,No
6200,2024-07-08,Shirt,Clothing,7,451.14,North,40,3157.98,No
6201,2024-05-20,Chair,Electronics,7,876.13,South,27,6132.91,No
6202,2024-02-12,Phone,Furniture,9,580.06,East,2,5220.539999999999,Yes
6203,2024-11-29,Phone,Electronics,8,915.32,North,37,7322.56,No
6204,2024-10-10,Phone,Electronics,3,298.9,North,22,896.6999999999999,No
6205,2024-05-25,Chair,Furniture,2,554.26,East,39,1108.52,No
6206,2024-11-10,Chair,Furniture,1,396.13,South,3,396.13,Yes
6207,2024-11-14,Shoes,Electronics,6,75.24,East,5,451.43999999999994,No
6208,2024-04-01,Shirt,Electronics,4,578.52,East,11,2314.08,No
6209,2024-06-27,Shirt,Clothing,3,796.29,North,11,2388.87,No
6210,2024-02-25,Shoes,Clothing,2,560.64,East,6,1121.28,No
6211,2024-06-03,Phone,Furniture,2,286.55,East,27,573.1,No
6212,2024-06-08,Shirt,Electronics,4,271.19,South,25,1084.76,No
6213,2024-04-20,Shirt,Furniture,1,245.46,North,47,245.46,No
6214,2024-05-16,Phone,Furniture,6,979.84,North,6,5879.04,No
6215,2024-08-19,Laptop,Electronics,5,405.23,West,2,2026.15,Yes
6216,2024-08-07,Laptop,Clothing,9,323.7,North,12,2913.2999999999997,No
6217,2024-03-08,Shoes,Furniture,2,424.28,South,40,848.56,No
6218,2024-10-28,Chair,Furniture,9,124.64,South,10,1121.76,No
6219,2024-09-05,Shirt,Electronics,9,204.06,South,38,1836.54,No
6220,2024-11-18,Shirt,Clothing,9,513.81,West,22,4624.289999999999,No
6221,2024-01-06,Shoes,Clothing,4,800.86,West,46,3203.44,No
6222,2024-10-06,Shoes,Electronics,5,877.66,South,0,4388.3,Yes
6223,2024-04-03,Shirt,Furniture,8,867.32,North,33,6938.56,No
6224,2024-09-25,Phone,Electronics,8,945.3,West,30,7562.4,No
6225,2024-07-15,Phone,Electronics,1,134.51,North,32,134.51,No
6226,2024-01-25,Chair,Clothing,1,50.56,West,46,50.56,No
6227,2024-05-27,Shirt,Furniture,6,114.67,East,35,688.02,No
6228,2024-04-27,Shirt,Furniture,7,604.73,South,35,4233.110000000001,No
6229,2024-12-03,Shirt,Clothing,2,560.56,East,13,1121.12,No
6230,2024-12-03,Shirt,Furniture,2,674.5,South,36,1349.0,No
6231,2024-03-06,Shoes,Furniture,5,377.38,East,31,1886.9,No
6232,2024-10-27,Laptop,Electronics,9,397.67,North,27,3579.03,No
6233,2024-06-23,Shirt,Electronics,5,550.12,North,0,2750.6,Yes
6234,2024-11-14,Laptop,Electronics,8,88.27,South,46,706.16,No
6235,2024-03-16,Phone,Furniture,8,801.87,North,6,6414.96,No
6236,2024-04-23,Chair,Furniture,5,923.63,South,15,4618.15,No
6237,2024-04-20,Phone,Furniture,8,393.47,East,31,3147.76,No
6238,2024-09-05,Shirt,Furniture,8,742.18,South,23,5937.44,No
6239,2024-07-21,Phone,Clothing,5,553.35,West,13,2766.75,No
6240,2024-05-26,Shoes,Clothing,5,243.65,East,46,1218.25,No
6241,2024-02-04,Laptop,Furniture,4,77.12,East,14,308.48,No
6242,2024-11-04,Shirt,Electronics,1,253.44,South,0,253.44,Yes
6243,2024-01-26,Shoes,Electronics,9,608.86,West,27,5479.74,No
6244,2024-08-25,Laptop,Clothing,2,49.83,West,18,99.66,No
6245,2024-01-14,Shoes,Clothing,1,837.83,North,6,837.83,No
6246,2024-02-14,Phone,Furniture,6,970.6,East,17,5823.6,No
6247,2024-08-03,Shirt,Furniture,5,92.67,North,46,463.35,No
6248,2024-08-20,Phone,Furniture,1,254.23,East,12,254.23,No
6249,2024-07-11,Chair,Furniture,7,678.88,East,17,4752.16,No
6250,2024-02-20,Shirt,Furniture,7,808.02,East,3,5656.139999999999,Yes
6251,2024-08-01,Phone,Electronics,3,352.53,East,49,1057.59,No
6252,2024-05-30,Shirt,Electronics,8,520.09,South,3,4160.72,Yes
6253,2024-10-01,Laptop,Furniture,6,892.84,West,26,5357.04,No
6254,2024-12-03,Shirt,Electronics,4,390.55,East,15,1562.2,No
6255,2024-03-16,Shirt,Furniture,3,90.72,North,13,272.15999999999997,No
6256,2024-08-07,Laptop,Furniture,1,994.95,North,13,994.95,No
6257,2024-12-13,Phone,Clothing,2,188.48,South,6,376.96,No
6258,2024-07-05,Shirt,Electronics,2,58.29,West,44,116.58,No
6259,2024-10-15,Shoes,Electronics,5,416.55,East,13,2082.75,No
6260,2024-01-28,Shirt,Clothing,4,130.25,South,41,521.0,No
6261,2024-06-28,Phone,Electronics,2,978.95,North,44,1957.9,No
6262,2024-09-09,Laptop,Clothing,9,386.99,West,5,3482.91,No
6263,2024-05-05,Phone,Electronics,7,827.55,East,42,5792.849999999999,No
6264,2024-06-25,Chair,Furniture,8,184.84,West,37,1478.72,No
6265,2024-02-06,Shirt,Clothing,8,147.43,North,26,1179.44,No
6266,2024-04-08,Shirt,Furniture,2,652.8,South,10,1305.6,No
6267,2024-04-07,Laptop,Furniture,5,910.22,South,30,4551.1,No
6268,2024-05-06,Shirt,Electronics,3,123.39,North,48,370.17,No
6269,2024-06-16,Shoes,Clothing,9,593.36,East,2,5340.24,Yes
6270,2024-03-20,Shoes,Furniture,9,94.09,East,0,846.8100000000001,Yes
6271,2024-10-20,Phone,Furniture,6,814.04,West,15,4884.24,No
6272,2024-11-28,Laptop,Clothing,4,910.21,North,43,3640.84,No
6273,2024-05-05,Chair,Electronics,8,632.51,North,26,5060.08,No
6274,2024-12-08,Phone,Furniture,5,691.46,East,45,3457.3,No
6275,2024-11-05,Laptop,Electronics,3,64.88,North,49,194.64,No
6276,2024-05-29,Laptop,Clothing,8,82.25,South,2,658.0,Yes
6277,2024-01-16,Phone,Electronics,6,187.87,East,7,1127.22,No
6278,2024-01-28,Phone,Clothing,5,281.09,East,49,1405.4499999999998,No
6279,2024-06-21,Shirt,Electronics,1,762.26,South,15,762.26,No
6280,2024-02-15,Chair,Electronics,3,441.07,North,46,1323.21,No
6281,2024-11-23,Shoes,Furniture,7,87.47,East,1,612.29,Yes
6282,2024-08-23,Shirt,Electronics,3,854.12,East,28,2562.36,No
6283,2024-08-01,Laptop,Furniture,1,993.89,East,15,993.89,No
6284,2024-03-25,Chair,Clothing,8,460.48,North,28,3683.84,No
6285,2024-10-08,Chair,Clothing,7,516.65,East,30,3616.5499999999997,No
6286,2024-08-19,Phone,Furniture,5,87.72,North,41,438.6,No
6287,2024-03-25,Chair,Electronics,5,389.19,West,10,1945.95,No
6288,2024-03-05,Chair,Clothing,6,378.09,South,31,2268.54,No
6289,2024-05-13,Laptop,Clothing,7,966.13,North,23,6762.91,No
6290,2024-05-30,Shirt,Clothing,3,663.83,North,18,1991.4900000000002,No
6291,2024-04-24,Chair,Furniture,4,784.36,South,31,3137.44,No
6292,2024-03-04,Phone,Clothing,1,137.05,North,9,137.05,No
6293,2024-12-08,Shirt,Clothing,7,422.76,South,48,2959.3199999999997,No
6294,2024-12-28,Phone,Clothing,2,199.64,West,31,399.28,No
6295,2024-12-17,Chair,Clothing,7,861.59,East,22,6031.13,No
6296,2024-06-06,Shirt,Furniture,6,160.85,South,32,965.0999999999999,No
6297,2024-03-17,Chair,Furniture,4,444.48,South,29,1777.92,No
6298,2024-05-25,Laptop,Electronics,2,63.11,East,29,126.22,No
6299,2024-12-08,Shirt,Clothing,7,637.95,East,6,4465.650000000001,No
6300,2024-08-12,Phone,Furniture,7,487.11,North,15,3409.77,No
6301,2024-11-08,Laptop,Electronics,5,502.99,North,42,2514.95,No
6302,2024-04-12,Shoes,Electronics,9,110.6,North,49,995.4,No
6303,2024-12-12,Phone,Clothing,3,518.84,East,0,1556.52,Yes
6304,2024-10-27,Chair,Electronics,9,568.15,East,29,5113.349999999999,No
6305,2024-03-28,Phone,Furniture,5,963.21,East,33,4816.05,No
6306,2024-10-29,Shoes,Electronics,2,42.89,North,33,85.78,No
6307,2024-06-16,Phone,Electronics,9,923.49,East,37,8311.41,No
6308,2024-06-18,Laptop,Furniture,1,484.77,East,30,484.77,No
6309,2024-05-14,Phone,Electronics,1,218.01,West,7,218.01,No
6310,2024-02-19,Shirt,Electronics,7,668.89,South,19,4682.23,No
6311,2024-12-05,Shoes,Electronics,3,521.88,South,45,1565.6399999999999,No
6312,2024-12-12,Phone,Electronics,8,234.49,East,28,1875.92,No
6313,2024-05-13,Shoes,Clothing,7,630.56,North,30,4413.92,No
6314,2024-12-12,Laptop,Clothing,7,478.53,West,20,3349.71,No
6315,2024-05-16,Shirt,Furniture,1,692.12,West,25,692.12,No
6316,2024-09-01,Chair,Electronics,1,692.19,South,30,692.19,No
6317,2024-04-18,Phone,Furniture,2,478.09,West,19,956.18,No
6318,2024-11-08,Laptop,Clothing,2,396.89,West,21,793.78,No
6319,2024-10-13,Shoes,Electronics,5,72.61,West,39,363.05,No
6320,2024-01-21,Shoes,Electronics,9,498.91,East,25,4490.1900000000005,No
6321,2024-03-30,Laptop,Clothing,7,250.68,South,16,1754.76,No
6322,2024-10-22,Phone,Electronics,2,62.71,South,24,125.42,No
6323,2024-04-21,Chair,Electronics,5,337.08,North,36,1685.3999999999999,No
6324,2024-10-27,Phone,Clothing,5,96.59,East,26,482.95000000000005,No
6325,2024-03-17,Shirt,Furniture,8,583.94,West,2,4671.52,Yes
6326,2024-06-25,Phone,Furniture,9,508.63,East,23,4577.67,No
6327,2024-12-08,Shirt,Electronics,8,794.5,West,24,6356.0,No
6328,2024-05-27,Shoes,Clothing,2,274.96,West,49,549.92,No
6329,2024-04-10,Shirt,Furniture,4,377.81,North,9,1511.24,No
6330,2024-09-02,Chair,Furniture,2,692.06,North,35,1384.12,No
6331,2024-04-26,Laptop,Electronics,6,993.02,North,41,5958.12,No
6332,2024-04-01,Shirt,Furniture,4,905.13,West,17,3620.52,No
6333,2024-01-28,Phone,Clothing,7,525.62,West,44,3679.34,No
6334,2024-01-25,Shirt,Furniture,2,681.17,East,16,1362.34,No
6335,2024-02-27,Shoes,Clothing,9,536.6,South,13,4829.400000000001,No
6336,2024-10-23,Shirt,Clothing,5,440.46,West,18,2202.2999999999997,No
6337,2024-05-13,Chair,Electronics,1,606.27,East,17,606.27,No
6338,2024-11-26,Shirt,Furniture,3,392.63,East,22,1177.8899999999999,No
6339,2024-09-05,Chair,Electronics,4,287.39,West,7,1149.56,No
6340,2024-02-07,Phone,Furniture,3,708.62,West,49,2125.86,No
6341,2024-03-15,Shoes,Electronics,6,873.25,North,15,5239.5,No
6342,2024-05-21,Laptop,Electronics,6,295.14,North,24,1770.84,No
6343,2024-11-17,Phone,Electronics,7,709.82,North,42,4968.740000000001,No
6344,2024-06-16,Phone,Furniture,9,439.68,East,31,3957.12,No
6345,2024-09-15,Laptop,Electronics,9,309.06,North,48,2781.54,No
6346,2024-12-20,Shirt,Clothing,7,624.9,West,49,4374.3,No
6347,2024-08-12,Shirt,Furniture,1,940.02,North,18,940.02,No
6348,2024-05-31,Shirt,Clothing,3,358.17,West,17,1074.51,No
6349,2024-01-19,Shoes,Electronics,5,761.88,West,31,3809.4,No
6350,2024-05-25,Phone,Electronics,6,321.55,South,45,1929.3000000000002,No
6351,2024-08-28,Chair,Clothing,6,805.83,South,48,4834.9800000000005,No
6352,2024-12-09,Laptop,Electronics,5,762.38,North,39,3811.9,No
6353,2024-08-24,Phone,Furniture,6,767.98,West,14,4607.88,No
6354,2024-02-04,Shirt,Clothing,9,997.73,South,48,8979.57,No
6355,2024-07-08,Laptop,Furniture,1,149.11,East,20,149.11,No
6356,2024-01-01,Chair,Furniture,1,394.95,South,10,394.95,No
6357,2024-06-01,Phone,Furniture,9,634.5,North,28,5710.5,No
6358,2024-05-05,Phone,Electronics,8,594.57,East,31,4756.56,No
6359,2024-12-10,Shoes,Electronics,9,782.83,East,5,7045.47,No
6360,2024-08-13,Phone,Clothing,7,56.44,West,18,395.08,No
6361,2024-08-08,Phone,Clothing,6,708.0,West,15,4248.0,No
6362,2024-07-29,Chair,Furniture,9,740.35,West,11,6663.150000000001,No
6363,2024-01-25,Chair,Electronics,2,70.49,West,14,140.98,No
6364,2024-01-16,Laptop,Electronics,4,543.3,South,10,2173.2,No
6365,2024-06-30,Shirt,Electronics,2,252.54,North,38,505.08,No
6366,2024-11-24,Chair,Clothing,6,803.61,North,9,4821.66,No
6367,2024-05-08,Laptop,Electronics,1,59.12,West,36,59.12,No
6368,2024-02-11,Phone,Furniture,7,154.7,South,48,1082.8999999999999,No
6369,2024-12-01,Laptop,Furniture,7,113.41,South,23,793.87,No
6370,2024-08-23,Laptop,Furniture,7,74.57,South,35,521.99,No
6371,2024-12-25,Laptop,Electronics,4,604.07,North,0,2416.28,Yes
6372,2024-02-03,Laptop,Furniture,8,869.86,West,45,6958.88,No
6373,2024-12-10,Chair,Furniture,5,515.86,South,16,2579.3,No
6374,2024-02-14,Shirt,Clothing,2,218.48,South,13,436.96,No
6375,2024-05-13,Laptop,Clothing,5,350.36,West,37,1751.8000000000002,No
6376,2024-01-21,Shoes,Electronics,9,366.76,South,24,3300.84,No
6377,2024-05-01,Phone,Electronics,1,457.12,North,36,457.12,No
6378,2024-03-10,Phone,Electronics,2,426.33,East,34,852.66,No
6379,2024-12-17,Phone,Electronics,8,674.44,North,21,5395.52,No
6380,2024-12-26,Phone,Electronics,5,346.51,West,46,1732.55,No
6381,2024-02-17,Phone,Clothing,9,666.34,West,6,5997.06,No
6382,2024-02-08,Laptop,Clothing,6,551.31,North,10,3307.8599999999997,No
6383,2024-10-13,Shirt,Clothing,8,58.02,East,9,464.16,No
6384,2024-01-10,Shoes,Furniture,1,920.48,West,13,920.48,No
6385,2024-01-30,Chair,Furniture,9,186.18,West,34,1675.6200000000001,No
6386,2024-08-31,Shoes,Clothing,9,457.01,North,45,4113.09,No
6387,2024-09-30,Chair,Clothing,3,948.12,East,48,2844.36,No
6388,2024-03-28,Chair,Electronics,1,254.86,East,35,254.86,No
6389,2024-08-31,Shoes,Clothing,8,31.94,East,5,255.52,No
6390,2024-11-24,Laptop,Electronics,8,495.15,West,4,3961.2,Yes
6391,2024-01-15,Phone,Clothing,9,231.69,East,41,2085.21,No
6392,2024-01-04,Laptop,Electronics,6,586.21,North,6,3517.26,No
6393,2024-07-09,Phone,Clothing,9,818.94,West,14,7370.460000000001,No
6394,2024-06-16,Shirt,Electronics,9,516.11,East,20,4644.99,No
6395,2024-01-09,Chair,Furniture,4,648.58,South,17,2594.32,No
6396,2024-04-18,Shoes,Furniture,5,669.49,East,0,3347.45,Yes
6397,2024-05-16,Shirt,Electronics,6,822.33,East,3,4933.9800000000005,Yes
6398,2024-06-02,Phone,Electronics,6,691.05,West,10,4146.299999999999,No
6399,2024-07-27,Laptop,Furniture,2,976.41,North,9,1952.82,No
6400,2024-09-28,Shoes,Clothing,4,461.65,South,44,1846.6,No
6401,2024-05-22,Chair,Electronics,9,59.76,West,18,537.84,No
6402,2024-04-08,Shirt,Clothing,7,400.09,East,41,2800.6299999999997,No
6403,2024-11-03,Chair,Furniture,9,841.48,West,29,7573.32,No
6404,2024-03-09,Phone,Furniture,6,141.74,West,49,850.44,No
6405,2024-09-03,Chair,Electronics,7,738.58,South,40,5170.06,No
6406,2024-09-17,Laptop,Clothing,9,540.3,East,40,4862.7,No
6407,2024-10-02,Shirt,Furniture,4,901.66,West,19,3606.64,No
6408,2024-03-19,Shirt,Clothing,9,733.88,North,26,6604.92,No
6409,2024-05-25,Laptop,Furniture,3,663.92,South,11,1991.7599999999998,No
6410,2024-04-20,Chair,Electronics,8,888.01,West,13,7104.08,No
6411,2024-09-14,Laptop,Clothing,3,909.14,South,33,2727.42,No
6412,2024-04-02,Shoes,Clothing,3,391.07,West,41,1173.21,No
6413,2024-01-13,Laptop,Electronics,3,928.57,West,49,2785.71,No
6414,2024-09-16,Chair,Electronics,9,64.15,West,37,577.35,No
6415,2024-04-18,Laptop,Electronics,3,764.94,North,1,2294.82,Yes
6416,2024-11-25,Phone,Electronics,6,343.17,North,48,2059.02,No
6417,2024-07-07,Laptop,Furniture,4,492.52,North,31,1970.08,No
6418,2024-04-04,Laptop,Clothing,2,837.39,West,17,1674.78,No
6419,2024-04-14,Chair,Furniture,3,640.67,North,49,1922.0099999999998,No
6420,2024-01-08,Shoes,Electronics,5,462.92,South,20,2314.6,No
6421,2024-03-07,Shoes,Furniture,4,172.29,North,45,689.16,No
6422,2024-07-09,Chair,Furniture,5,939.87,South,10,4699.35,No
6423,2024-09-12,Chair,Clothing,1,339.15,East,29,339.15,No
6424,2024-01-09,Chair,Clothing,4,110.15,East,18,440.6,No
6425,2024-04-26,Phone,Clothing,3,568.51,North,47,1705.53,No
6426,2024-09-23,Shirt,Electronics,2,412.22,North,39,824.44,No
6427,2024-04-08,Laptop,Electronics,7,594.61,South,49,4162.27,No
6428,2024-10-24,Chair,Clothing,9,241.19,West,29,2170.71,No
6429,2024-06-12,Chair,Furniture,1,384.94,South,34,384.94,No
6430,2024-05-20,Chair,Clothing,7,972.78,East,3,6809.46,Yes
6431,2024-09-24,Shoes,Electronics,1,937.17,West,20,937.17,No
6432,2024-02-06,Chair,Furniture,5,865.74,South,4,4328.7,Yes
6433,2024-03-14,Laptop,Electronics,1,781.33,North,35,781.33,No
6434,2024-03-13,Chair,Clothing,3,164.99,East,26,494.97,No
6435,2024-11-03,Laptop,Clothing,8,472.26,East,6,3778.08,No
6436,2024-07-17,Phone,Furniture,4,730.62,North,30,2922.48,No
6437,2024-05-09,Shirt,Clothing,1,269.15,South,19,269.15,No
6438,2024-09-02,Shoes,Electronics,1,42.74,North,24,42.74,No
6439,2024-11-07,Laptop,Electronics,8,423.92,South,37,3391.36,No
6440,2024-02-29,Phone,Electronics,8,430.89,East,24,3447.12,No
6441,2024-10-05,Shirt,Furniture,4,74.45,North,16,297.8,No
6442,2024-04-12,Shirt,Electronics,4,327.41,East,45,1309.64,No
6443,2024-10-22,Shirt,Clothing,2,918.13,East,36,1836.26,No
6444,2024-11-15,Laptop,Furniture,2,257.79,West,14,515.58,No
6445,2024-12-06,Phone,Electronics,6,573.47,North,9,3440.82,No
6446,2024-05-30,Chair,Electronics,8,493.0,East,33,3944.0,No
6447,2024-06-05,Phone,Clothing,7,863.5,South,43,6044.5,No
6448,2024-07-24,Phone,Clothing,7,657.01,North,42,4599.07,No
6449,2024-06-27,Phone,Furniture,3,166.85,South,6,500.54999999999995,No
6450,2024-07-15,Laptop,Electronics,2,151.44,South,38,302.88,No
6451,2024-08-10,Laptop,Electronics,7,561.91,South,24,3933.37,No
6452,2024-03-29,Laptop,Clothing,4,56.0,North,38,224.0,No
6453,2024-10-13,Phone,Furniture,1,399.6,South,45,399.6,No
6454,2024-10-02,Laptop,Clothing,1,405.02,North,43,405.02,No
6455,2024-08-23,Shirt,Clothing,4,204.37,West,27,817.48,No
6456,2024-07-01,Laptop,Furniture,5,308.0,South,41,1540.0,No
6457,2024-07-27,Shoes,Electronics,5,336.65,North,26,1683.25,No
6458,2024-05-09,Laptop,Electronics,1,21.64,South,36,21.64,No
6459,2024-06-01,Laptop,Electronics,3,807.83,East,38,2423.4900000000002,No
6460,2024-01-13,Laptop,Furniture,6,957.87,South,37,5747.22,No
6461,2024-05-01,Laptop,Furniture,7,296.37,East,27,2074.59,No
6462,2024-12-24,Shoes,Furniture,1,120.87,East,33,120.87,No
6463,2024-08-07,Chair,Furniture,8,954.02,South,28,7632.16,No
6464,2024-04-15,Laptop,Furniture,4,743.15,South,44,2972.6,No
6465,2024-03-10,Shirt,Clothing,9,892.23,East,47,8030.07,No
6466,2024-07-13,Shoes,Electronics,6,367.27,West,7,2203.62,No
6467,2024-07-04,Chair,Furniture,1,489.22,North,12,489.22,No
6468,2024-04-08,Laptop,Electronics,2,930.94,South,45,1861.88,No
6469,2024-03-22,Chair,Furniture,3,464.96,East,36,1394.8799999999999,No
6470,2024-03-15,Shirt,Electronics,2,675.37,North,2,1350.74,Yes
6471,2024-12-05,Shoes,Clothing,7,707.75,South,13,4954.25,No
6472,2024-07-10,Shoes,Electronics,1,838.74,North,31,838.74,No
6473,2024-11-20,Chair,Electronics,9,975.43,East,22,8778.869999999999,No
6474,2024-08-01,Laptop,Furniture,2,341.55,South,22,683.1,No
6475,2024-11-10,Phone,Electronics,4,254.98,West,12,1019.92,No
6476,2024-11-13,Shoes,Clothing,8,86.93,North,48,695.44,No
6477,2024-05-23,Phone,Clothing,3,857.97,South,40,2573.91,No
6478,2024-08-03,Shoes,Clothing,9,299.75,North,38,2697.75,No
6479,2024-12-26,Laptop,Furniture,7,59.12,North,49,413.84,No
6480,2024-11-19,Laptop,Furniture,3,866.62,South,20,2599.86,No
6481,2024-01-15,Shoes,Furniture,3,514.81,South,42,1544.4299999999998,No
6482,2024-08-04,Chair,Furniture,5,839.93,South,47,4199.65,No
6483,2024-02-04,Laptop,Furniture,5,558.94,East,30,2794.7000000000003,No
6484,2024-07-01,Laptop,Clothing,5,320.59,South,49,1602.9499999999998,No
6485,2024-09-26,Shirt,Electronics,9,138.48,North,6,1246.32,No
6486,2024-12-23,Laptop,Clothing,9,442.79,South,35,3985.11,No
6487,2024-04-09,Shirt,Furniture,6,36.28,East,18,217.68,No
6488,2024-01-07,Laptop,Clothing,7,606.43,East,21,4245.009999999999,No
