OrderID,OrderDate,Product,Category,Quantity,UnitPrice,Region,StockLevel
4052,2024-12-30,Phone,Furniture,7,973.62,West,36
4053,2024-04-25,Shirt,Electronics,8,207.6,North,10
4054,2024-12-08,Chair,Electronics,2,784.03,East,34
4055,2024-09-22,Phone,Electronics,6,53.8,South,33
4056,2024-11-10,Chair,Clothing,7,127.71,North,31
4057,2024-07-21,Laptop,Electronics,3,519.97,East,21
4058,2024-02-10,Shirt,Clothing,8,999.61,South,3
4059,2024-04-14,Shoes,Electronics,1,949.87,East,1
4060,2024-07-11,Phone,Electronics,1,120.82,South,32
4061,2024-10-04,Shirt,Furniture,3,247.29,East,8
4062,2024-12-19,Shoes,Electronics,6,946.33,South,34
4063,2024-08-24,Laptop,Clothing,7,159.22,South,37
4064,2024-08-08,Phone,Furniture,2,745.36,North,30
4065,2024-03-08,Chair,Furniture,6,11.1,North,13
4066,2024-07-15,Laptop,Electronics,5,635.39,West,30
4067,2024-09-12,Shoes,Electronics,6,499.65,South,32
4068,2024-05-18,Phone,Furniture,1,476.32,South,43
4069,2024-11-07,Phone,Clothing,7,830.9,North,15
4070,2024-05-28,Laptop,Electronics,8,89.93,West,19
4071,2024-04-08,Phone,Furniture,7,383.56,South,49
4072,2024-03-16,Shoes,Clothing,9,451.58,East,13
4073,2024-10-08,Laptop,Electronics,1,132.69,East,34
4074,2024-04-18,Chair,Furniture,9,94.81,West,45
4075,2024-07-06,Laptop,Furniture,3,187.82,South,48
4076,2024-07-17,Laptop,Electronics,2,248.64,South,44
4077,2024-10-29,Chair,Clothing,6,966.4,North,32
4078,2024-11-22,Shoes,Clothing,5,480.86,North,28
4079,2024-06-02,Shirt,Furniture,4,515.19,South,7
4080,2024-02-09,Shirt,Clothing,4,709.93,East,33
4081,2024-05-12,Chair,Furniture,8,687.42,North,46
4082,2024-05-11,Shoes,Electronics,3,507.75,East,13
4083,2024-10-05,Phone,Clothing,1,346.44,East,13
4084,2024-12-27,Chair,Electronics,5,337.74,East,49
4085,2024-03-24,Shirt,Furniture,8,67.13,East,14
4086,2024-08-29,Shoes,Electronics,3,900.63,West,41
4087,2024-04-25,Laptop,Clothing,2,771.7,West,49
4088,2024-04-18,Shoes,Electronics,1,627.11,North,19
4089,2024-08-08,Shoes,Clothing,4,402.12,South,27
4090,2024-02-10,Shirt,Clothing,2,586.64,West,3
4091,2024-05-26,Shirt,Clothing,8,490.24,South,6
4092,2024-04-21,Phone,Clothing,9,281.2,North,1
4093,2024-04-12,Phone,Clothing,1,305.59,East,8
4094,2024-02-15,Chair,Furniture,2,875.73,South,22
4095,2024-11-19,Laptop,Electronics,6,638.56,West,35
4096,2024-09-27,Phone,Furniture,7,11.41,South,11
4097,2024-07-13,Shirt,Electronics,2,333.6,West,22
4098,2024-10-06,Shoes,Electronics,8,346.55,South,30
4099,2024-10-09,Chair,Electronics,9,709.27,West,41
4100,2024-02-09,Phone,Furniture,8,703.45,East,10
4101,2024-07-07,Shoes,Clothing,9,469.51,South,0
4102,2024-06-12,Shoes,Clothing,6,951.47,North,12
4103,2024-01-24,Phone,Furniture,7,873.51,South,38
4104,2024-01-24,Laptop,Clothing,6,867.55,West,28
4105,2024-01-04,Laptop,Electronics,7,354.78,South,5
4106,2024-11-18,Chair,Clothing,3,436.69,North,30
4107,2024-10-16,Laptop,Clothing,4,424.77,East,8
4108,2024-06-29,Chair,Clothing,9,445.86,South,17
4109,2024-09-04,Shirt,Electronics,3,890.32,East,2
4110,2024-04-25,Phone,Clothing,2,256.63,East,31
4111,2024-10-05,Shoes,Clothing,7,804.17,East,44
4112,2024-12-30,Chair,Clothing,6,518.9,West,2
4113,2024-03-09,Laptop,Furniture,3,256.59,South,44
4114,2024-12-16,Chair,Furniture,6,532.02,South,29
4115,2024-09-10,Chair,Clothing,7,203.49,North,5
4116,2024-06-29,Laptop,Furniture,6,117.1,East,49
4117,2024-11-13,Laptop,Furniture,1,839.8,West,26
4118,2024-06-17,Phone,Electronics,1,702.33,West,1
4119,2024-11-08,Shoes,Furniture,9,212.93,North,19
4120,2024-09-05,Phone,Furniture,6,942.87,South,16
4121,2024-07-06,Phone,Clothing,2,34.15,South,32
4122,2024-02-23,Laptop,Electronics,1,339.95,West,16
4123,2024-11-21,Laptop,Electronics,2,31.44,West,36
4124,2024-12-22,Shoes,Electronics,8,150.87,North,28
4125,2024-11-08,Chair,Furniture,5,188.28,West,8
4126,2024-05-17,Phone,Clothing,7,812.23,West,3
4127,2024-06-16,Shoes,Electronics,7,993.11,North,45
4128,2024-04-12,Phone,Electronics,2,868.65,East,39
4129,2024-03-25,Chair,Furniture,4,638.78,West,12
4130,2024-11-12,Phone,Electronics,2,725.69,South,5
4131,2024-07-30,Shirt,Clothing,7,527.59,East,45
4132,2024-01-03,Shoes,Electronics,5,428.32,West,8
4133,2024-06-27,Laptop,Clothing,1,695.25,East,25
4134,2024-12-07,Phone,Clothing,2,973.39,West,48
4135,2024-10-29,Shoes,Clothing,6,38.61,South,38
4136,2024-11-27,Shoes,Furniture,4,320.94,West,40
4137,2024-02-07,Phone,Furniture,7,336.76,South,46
4138,2024-08-26,Laptop,Clothing,2,420.11,West,41
4139,2024-06-17,Laptop,Clothing,2,630.62,West,13
4140,2024-12-08,Phone,Electronics,6,518.62,East,47
4141,2024-11-09,Shoes,Electronics,8,28.54,North,33
4142,2024-11-01,Laptop,Electronics,1,417.49,South,3
4143,2024-01-30,Phone,Furniture,5,623.25,East,20
4144,2024-07-08,Phone,Electronics,1,509.78,North,30
4145,2024-12-22,Phone,Clothing,6,873.34,East,46
4146,2024-01-25,Shoes,Clothing,7,404.61,South,42
4147,2024-04-21,Laptop,Furniture,6,22.43,North,20
4148,2024-07-24,Shoes,Furniture,9,292.05,North,42
4149,2024-07-03,Shirt,Electronics,3,144.32,North,28
4150,2024-02-16,Laptop,Furniture,8,257.73,South,23
4151,2024-08-15,Shoes,Clothing,3,368.47,South,44
4152,2024-02-08,Laptop,Clothing,7,679.89,East,15
4153,2024-01-16,Shirt,Furniture,5,330.93,West,8
4154,2024-01-22,Chair,Clothing,1,885.27,West,20
4155,2024-07-31,Phone,Furniture,4,306.57,West,1
4156,2024-11-05,Shoes,Clothing,9,145.56,West,1
4157,2024-05-28,Shirt,Electronics,8,177.18,East,36
4158,2024-08-28,Shirt,Furniture,3,935.23,South,36
4159,2024-09-28,Laptop,Furniture,2,460.27,East,4
4160,2024-02-28,Laptop,Furniture,9,409.09,North,45
4161,2024-10-13,Phone,Clothing,1,78.21,South,5
4162,2024-07-20,Laptop,Electronics,9,735.99,South,47
4163,2024-02-01,Shoes,Furniture,7,697.71,West,47
4164,2024-06-10,Shoes,Clothing,2,381.98,East,7
4165,2024-09-11,Shoes,Furniture,5,694.85,West,31
4166,2024-09-10,Chair,Clothing,2,373.78,South,36
4167,2024-01-09,Shoes,Electronics,5,82.43,West,12
4168,2024-05-18,Laptop,Clothing,7,740.72,North,2
4169,2024-01-10,Laptop,Clothing,5,965.55,South,8
4170,2024-08-01,Shoes,Furniture,2,651.81,North,3
4171,2024-09-29,Shirt,Clothing,5,283.7,South,27
4172,2024-11-19,Shirt,Furniture,6,277.22,West,39
4173,2024-02-17,Shirt,Clothing,5,929.69,South,15
4174,2024-04-20,Phone,Electronics,2,310.26,South,10
4175,2024-06-01,Chair,Clothing,6,770.51,East,18
4176,2024-05-02,Shoes,Furniture,6,646.49,East,41
4177,2024-12-22,Phone,Clothing,2,596.68,North,21
4178,2024-04-11,Shirt,Clothing,4,189.26,East,38
4179,2024-08-28,Shoes,Electronics,7,44.07,South,11
4180,2024-11-16,Phone,Furniture,1,493.79,East,29
4181,2024-07-09,Laptop,Electronics,1,988.28,West,39
4182,2024-08-04,Shirt,Clothing,6,203.8,East,41
4183,2024-02-20,Phone,Electronics,7,541.5,North,4
4184,2024-10-18,Laptop,Clothing,5,674.27,South,36
4185,2024-03-21,Shirt,Clothing,8,488.84,West,44
4186,2024-03-28,Chair,Electronics,4,511.86,West,31
4187,2024-07-12,Shirt,Electronics,3,664.62,North,33
4188,2024-04-13,Chair,Clothing,7,816.76,East,11
4189,2024-09-27,Chair,Electronics,4,339.95,South,42
4190,2024-04-05,Chair,Electronics,1,900.28,North,1
4191,2024-07-16,Shoes,Clothing,8,490.05,West,46
4192,2024-01-01,Shoes,Furniture,5,665.26,West,6
4193,2024-06-15,Chair,Electronics,8,115.45,West,31
4194,2024-05-05,Laptop,Electronics,8,497.55,North,39
4195,2024-11-08,Chair,Furniture,5,25.95,West,34
4196,2024-03-21,Phone,Electronics,8,397.11,South,48
4197,2024-09-07,Chair,Clothing,7,63.94,West,5
4198,2024-06-17,Shoes,Electronics,3,898.01,North,21
4199,2024-03-13,Shoes,Clothing,4,676.08,North,24
4200,2024-05-20,Phone,Furniture,7,793.96,West,46
4201,2024-03-10,Phone,Furniture,4,473.0,North,12
4202,2024-09-18,Shirt,Furniture,6,853.38,East,22
4203,2024-12-05,Laptop,Electronics,2,874.31,North,44
4204,2024-11-03,Laptop,Furniture,2,363.25,East,43
4205,2024-09-01,Laptop,Electronics,3,383.09,North,45
4206,2024-01-03,Shoes,Electronics,7,513.16,North,8
4207,2024-12-02,Laptop,Electronics,3,51.82,North,41
4208,2024-03-03,Shirt,Furniture,3,995.81,West,36
4209,2024-02-18,Shirt,Furniture,4,365.59,North,36
4210,2024-03-16,Laptop,Electronics,6,476.13,South,29
4211,2024-06-23,Phone,Furniture,1,757.21,West,19
4212,2024-04-18,Shirt,Electronics,6,304.54,East,37
4213,2024-07-01,Phone,Furniture,8,209.62,South,43
4214,2024-07-10,Shoes,Clothing,8,136.18,South,48
4215,2024-03-05,Shirt,Furniture,6,532.74,South,15
4216,2024-12-02,Phone,Furniture,6,15.44,South,49
4217,2024-09-27,Laptop,Furniture,3,712.43,North,21
4218,2024-04-09,Shoes,Electronics,2,466.78,North,37
4219,2024-02-01,Chair,Electronics,7,536.5,South,9
4220,2024-12-17,Chair,Clothing,8,270.57,West,19
4221,2024-05-07,Laptop,Clothing,6,186.47,South,40
4222,2024-12-04,Shoes,Clothing,5,702.99,East,1
4223,2024-02-12,Shoes,Electronics,4,218.17,South,2
4224,2024-03-18,Shoes,Clothing,1,782.29,North,41
4225,2024-11-09,Shoes,Clothing,9,211.64,East,7
4226,2024-10-15,Chair,Furniture,4,616.56,West,8
4227,2024-09-26,Phone,Clothing,2,647.43,South,27
4228,2024-06-10,Shoes,Furniture,4,510.59,East,20
4229,2024-07-07,Phone,Electronics,5,996.82,South,32
4230,2024-09-03,Shoes,Electronics,2,382.08,West,33
4231,2024-08-03,Shirt,Furniture,7,884.49,West,3
4232,2024-11-10,Shirt,Clothing,3,177.54,East,47
4233,2024-12-04,Shirt,Electronics,8,343.84,West,24
4234,2024-06-16,Shoes,Furniture,4,153.91,East,31
4235,2024-12-04,Phone,Electronics,5,607.59,West,11
4236,2024-07-11,Chair,Electronics,3,641.87,North,1
4237,2024-10-09,Laptop,Clothing,5,458.97,East,46
4238,2024-12-01,Chair,Electronics,9,722.96,South,49
4239,2024-01-13,Shoes,Furniture,2,868.98,East,47
4240,2024-08-27,Shirt,Clothing,7,778.79,West,11
4241,2024-11-15,Shirt,Furniture,8,249.25,West,49
4242,2024-05-26,Phone,Furniture,3,327.2,West,45
4243,2024-07-22,Shoes,Furniture,4,386.47,South,25
4244,2024-03-20,Chair,Clothing,2,211.73,South,20
4245,2024-02-12,Shoes,Electronics,9,367.62,West,43
4246,2024-03-29,Shoes,Furniture,3,245.67,North,36
4247,2024-05-27,Shirt,Electronics,9,995.77,East,35
4248,2024-04-04,Chair,Electronics,7,785.42,West,17
4249,2024-05-30,Laptop,Furniture,6,861.42,North,23
4250,2024-01-02,Shirt,Electronics,3,922.93,South,29
4251,2024-01-22,Chair,Clothing,7,668.35,West,16
4252,2024-11-08,Phone,Clothing,3,184.22,East,15
4253,2024-11-23,Shirt,Electronics,6,760.94,East,41
4254,2024-01-07,Phone,Electronics,8,25.46,South,16
4255,2024-07-24,Shirt,Clothing,5,122.1,West,43
4256,2024-04-23,Shoes,Electronics,3,39.29,West,11
4257,2024-09-28,Chair,Electronics,6,144.09,West,26
4258,2024-03-23,Phone,Electronics,8,754.48,North,3
4259,2024-06-27,Shirt,Electronics,3,886.63,North,34
4260,2024-07-28,Phone,Furniture,5,286.05,West,0
4261,2024-11-23,Shirt,Electronics,9,127.94,East,11
4262,2024-05-03,Shirt,Clothing,3,280.23,North,28
4263,2024-04-22,Laptop,Furniture,2,650.64,East,7
4264,2024-01-12,Laptop,Furniture,8,356.7,North,7
4265,2024-05-05,Laptop,Clothing,7,961.53,South,11
4266,2024-02-22,Phone,Electronics,9,139.67,South,35
4267,2024-11-26,Shoes,Furniture,4,990.44,South,47
4268,2024-10-09,Shirt,Furniture,3,22.33,East,33
4269,2024-05-19,Chair,Electronics,5,457.18,East,35
4270,2024-04-06,Laptop,Electronics,1,259.29,West,3
4271,2024-01-05,Phone,Clothing,5,570.62,West,10
4272,2024-02-26,Phone,Furniture,3,105.59,South,2
4273,2024-11-29,Phone,Electronics,1,877.06,South,9
4274,2024-03-09,Chair,Electronics,3,145.16,North,11
4275,2024-04-27,Chair,Clothing,5,591.52,South,48
4276,2024-02-28,Laptop,Furniture,5,43.01,South,8
4277,2024-02-02,Chair,Electronics,8,317.88,South,20
4278,2024-11-13,Laptop,Clothing,1,158.23,East,33
4279,2024-02-19,Chair,Furniture,7,978.07,East,21
4280,2024-01-19,Chair,Furniture,5,21.9,South,17
4281,2024-08-01,Chair,Furniture,3,358.87,North,43
4282,2024-07-15,Laptop,Furniture,4,309.75,North,5
4283,2024-02-16,Shirt,Clothing,3,660.8,West,24
4284,2024-06-15,Laptop,Electronics,8,65.81,South,49
4285,2024-10-15,Shirt,Furniture,4,812.51,East,44
4286,2024-05-20,Phone,Furniture,3,471.86,South,14
4287,2024-03-24,Phone,Electronics,2,458.24,North,0
4288,2024-06-30,Laptop,Furniture,3,234.52,East,39
4289,2024-03-19,Shirt,Furniture,7,495.15,East,17
4290,2024-08-02,Shirt,Electronics,6,370.25,East,43
4291,2024-01-14,Shirt,Electronics,5,252.69,West,30
4292,2024-08-02,Phone,Furniture,8,176.98,South,19
4293,2024-05-07,Laptop,Electronics,1,731.05,South,43
4294,2024-11-05,Shoes,Clothing,3,150.62,South,24
4295,2024-09-04,Shirt,Clothing,2,176.3,North,32
4296,2024-01-29,Shirt,Furniture,2,581.3,East,9
4297,2024-10-06,Shoes,Furniture,1,233.82,East,28
4298,2024-12-03,Laptop,Electronics,5,464.78,North,18
4299,2024-11-14,Shirt,Electronics,5,557.39,West,27
4300,2024-07-20,Laptop,Furniture,3,281.69,North,26
4301,2024-12-26,Shirt,Furniture,9,350.12,East,18
4302,2024-02-26,Chair,Clothing,6,218.1,West,42
4303,2024-08-05,Shirt,Electronics,6,465.82,West,30
4304,2024-03-02,Chair,Furniture,6,992.48,East,34
4305,2024-06-05,Laptop,Furniture,2,369.08,North,13
4306,2024-07-20,Shirt,Electronics,8,656.8,South,49
4307,2024-01-17,Phone,Electronics,6,639.54,South,5
4308,2024-11-17,Phone,Furniture,3,788.62,South,8
4309,2024-01-06,Shoes,Furniture,9,714.8,North,40
4310,2024-02-27,Phone,Furniture,2,21.66,East,26
4311,2024-11-20,Chair,Electronics,7,316.12,North,16
4312,2024-11-13,Phone,Furniture,3,871.53,South,35
4313,2024-06-17,Phone,Furniture,6,544.15,South,3
4314,2024-03-22,Phone,Furniture,5,113.18,South,23
4315,2024-08-06,Shirt,Clothing,6,283.38,North,15
4316,2024-06-25,Shoes,Clothing,8,290.55,North,16
4317,2024-07-22,Laptop,Electronics,3,874.45,South,2
4318,2024-03-11,Shoes,Furniture,2,557.87,West,38
4319,2024-09-22,Chair,Furniture,8,612.24,South,36
4320,2024-04-07,Shirt,Electronics,1,373.39,East,2
4321,2024-12-10,Shirt,Electronics,2,69.71,North,43
4322,2024-10-17,Phone,Electronics,1,84.5,West,40
4323,2024-07-26,Phone,Furniture,5,426.18,West,34
4324,2024-01-02,Chair,Clothing,8,185.72,East,2
4325,2024-05-03,Shirt,Electronics,2,113.22,South,15
4326,2024-10-06,Laptop,Furniture,4,269.62,South,19
4327,2024-03-14,Shoes,Electronics,4,744.63,South,44
4328,2024-06-14,Shirt,Furniture,7,82.29,East,5
4329,2024-01-22,Laptop,Electronics,1,453.74,North,32
4330,2024-06-02,Laptop,Furniture,9,827.83,North,42
4331,2024-10-21,Shoes,Electronics,3,275.25,East,49
4332,2024-08-06,Laptop,Clothing,6,308.86,North,26
4333,2024-06-05,Chair,Electronics,5,885.37,East,29
4334,2024-08-17,Laptop,Electronics,4,653.5,East,34
4335,2024-01-20,Chair,Clothing,9,799.73,West,17
4336,2024-02-10,Laptop,Electronics,9,296.31,West,29
4337,2024-05-27,Phone,Clothing,1,996.81,North,42
4338,2024-04-17,Laptop,Furniture,7,149.49,West,25
4339,2024-03-24,Chair,Clothing,9,962.32,North,14
4340,2024-11-17,Laptop,Clothing,5,903.08,East,31
4341,2024-11-04,Laptop,Furniture,1,556.38,North,34
4342,2024-10-16,Laptop,Clothing,8,589.44,West,11
4343,2024-11-18,Chair,Clothing,5,777.3,North,20
4344,2024-05-13,Laptop,Furniture,6,313.71,West,11
4345,2024-07-25,Shoes,Electronics,7,532.2,East,48
4346,2024-10-09,Shoes,Electronics,7,903.35,South,0
4347,2024-09-22,Chair,Clothing,7,77.57,East,10
4348,2024-03-13,Phone,Electronics,1,906.47,West,24
4349,2024-12-17,Shoes,Electronics,7,731.49,North,46
4350,2024-02-17,Shirt,Clothing,3,772.15,West,8
4351,2024-11-21,Shoes,Furniture,5,74.07,West,38
4352,2024-08-20,Shirt,Electronics,5,195.88,South,42
4353,2024-04-09,Chair,Clothing,8,926.01,North,26
4354,2024-02-28,Phone,Furniture,7,132.81,West,28
4355,2024-09-14,Shirt,Electronics,7,634.87,East,49
4356,2024-03-05,Shirt,Furniture,6,784.87,East,26
4357,2024-03-23,Shoes,Clothing,7,238.97,West,27
4358,2024-06-02,Shirt,Furniture,7,701.8,West,38
4359,2024-09-22,Chair,Furniture,5,74.92,West,17
4360,2024-11-04,Chair,Clothing,5,503.78,West,14
4361,2024-03-19,Chair,Electronics,4,341.09,East,15
4362,2024-11-10,Shoes,Electronics,4,649.28,South,46
4363,2024-05-29,Phone,Furniture,5,890.11,West,22
4364,2024-02-17,Shoes,Furniture,9,134.24,North,29
4365,2024-09-04,Chair,Furniture,6,455.8,South,35
4366,2024-10-04,Shoes,Furniture,8,428.96,East,34
4367,2024-12-21,Chair,Electronics,9,330.56,West,27
4368,2024-04-07,Laptop,Clothing,4,485.37,West,45
4369,2024-01-25,Laptop,Clothing,7,881.92,West,2
4370,2024-10-10,Shirt,Clothing,5,973.93,West,15
4371,2024-10-27,Phone,Furniture,4,12.81,North,14
4372,2024-03-08,Laptop,Furniture,7,741.64,West,18
4373,2024-01-07,Chair,Clothing,3,618.93,East,9
4374,2024-10-31,Shoes,Electronics,1,994.57,North,48
4375,2024-05-16,Shoes,Clothing,7,99.03,South,3
4376,2024-06-12,Shirt,Electronics,9,813.23,South,21
4377,2024-03-23,Shoes,Furniture,2,934.59,South,17
4378,2024-05-17,Laptop,Clothing,7,912.99,West,21
4379,2024-03-13,Shoes,Clothing,2,564.97,South,41
4380,2024-08-24,Laptop,Furniture,3,334.28,North,15
4381,2024-02-15,Laptop,Electronics,3,643.5,North,2
4382,2024-04-15,Phone,Clothing,4,313.01,South,43
4383,2024-10-14,Shirt,Clothing,6,418.15,South,34
4384,2024-09-18,Chair,Electronics,3,451.27,North,40
4385,2024-06-24,Laptop,Clothing,9,308.93,East,38
4386,2024-06-14,Shirt,Clothing,2,348.41,South,15
4387,2024-05-24,Chair,Furniture,7,17.24,North,20
4388,2024-11-25,Shoes,Electronics,6,304.11,South,20
4389,2024-10-09,Shirt,Clothing,2,477.58,North,0
4390,2024-02-23,Shirt,Clothing,3,181.28,West,29
4391,2024-06-26,Shirt,Furniture,6,807.53,South,46
4392,2024-08-31,Shoes,Clothing,4,542.26,South,33
4393,2024-12-06,Shoes,Furniture,1,795.94,East,47
4394,2024-05-06,Shirt,Clothing,1,136.82,East,38
4395,2024-09-27,Phone,Furniture,3,822.31,East,45
4396,2024-05-11,Laptop,Electronics,8,958.68,East,22
4397,2024-04-02,Shoes,Electronics,4,358.93,South,33
4398,2024-03-13,Phone,Clothing,1,291.11,South,29
4399,2024-09-04,Shoes,Clothing,8,650.36,East,49
4400,2024-12-13,Shirt,Furniture,6,639.55,East,32
4401,2024-09-29,Phone,Furniture,1,121.34,South,15
4402,2024-02-12,Chair,Electronics,6,927.49,West,40
4403,2024-02-10,Laptop,Clothing,1,484.27,North,29
4404,2024-06-18,Laptop,Furniture,3,766.77,East,2
4405,2024-07-30,Shoes,Electronics,2,365.72,North,44
4406,2024-06-16,Laptop,Electronics,4,268.92,West,1
4407,2024-02-08,Chair,Furniture,2,120.16,West,25
4408,2024-09-01,Phone,Clothing,5,281.77,West,17
4409,2024-05-30,Phone,Electronics,4,993.5,South,1
4410,2024-04-20,Shirt,Furniture,6,661.38,North,39
4411,2024-02-16,Phone,Electronics,7,804.75,West,2
4412,2024-03-03,Shoes,Clothing,2,958.92,East,16
4413,2024-08-12,Chair,Furniture,2,88.2,West,23
4414,2024-03-09,Shirt,Clothing,8,173.05,East,1
4415,2024-10-25,Shoes,Clothing,9,928.69,East,5
4416,2024-10-16,Shoes,Electronics,5,568.91,West,39
4417,2024-10-22,Shoes,Clothing,7,638.5,East,25
4418,2024-07-21,Laptop,Electronics,9,433.36,East,48
4419,2024-03-01,Shoes,Furniture,1,816.28,South,5
4420,2024-11-13,Laptop,Furniture,8,522.07,North,11
4421,2024-11-09,Phone,Electronics,9,827.87,South,20
4422,2024-06-09,Laptop,Electronics,9,992.26,South,15
4423,2024-11-26,Shoes,Electronics,7,650.26,South,5
4424,2024-01-16,Chair,Clothing,3,533.53,North,33
4425,2024-12-03,Chair,Furniture,5,371.51,North,2
4426,2024-04-03,Phone,Furniture,2,202.75,West,40
4427,2024-10-30,Shoes,Clothing,3,660.09,South,18
4428,2024-05-17,Laptop,Electronics,7,72.01,North,28
4429,2024-12-03,Chair,Furniture,1,956.72,West,31
4430,2024-02-07,Shirt,Clothing,3,651.08,South,9
4431,2024-05-06,Shoes,Electronics,5,959.77,South,26
4432,2024-10-01,Shoes,Furniture,4,279.55,East,28
4433,2024-06-12,Shirt,Electronics,3,947.05,North,12
4434,2024-11-14,Chair,Clothing,6,616.0,East,19
4435,2024-03-17,Shirt,Furniture,6,812.16,South,27
4436,2024-06-22,Phone,Electronics,4,187.13,South,26
4437,2024-12-23,Laptop,Electronics,9,505.11,South,12
4438,2024-11-16,Laptop,Electronics,6,573.27,West,24
4439,2024-03-31,Chair,Clothing,9,398.93,East,28
4440,2024-08-25,Shirt,Electronics,2,260.7,East,14
4441,2024-09-20,Shoes,Furniture,6,905.73,South,44
4442,2024-06-27,Shoes,Furniture,4,94.21,East,44
4443,2024-07-27,Shoes,Electronics,2,162.45,South,29
4444,2024-03-13,Phone,Clothing,5,327.31,South,37
4445,2024-04-16,Phone,Furniture,3,920.57,East,31
4446,2024-12-10,Shoes,Furniture,6,568.57,North,49
4447,2024-10-21,Chair,Furniture,8,379.44,South,6
4448,2024-10-10,Phone,Electronics,4,408.65,South,34
4449,2024-12-18,Phone,Furniture,4,839.4,East,32
4450,2024-06-30,Laptop,Electronics,5,36.51,East,11
4451,2024-02-06,Laptop,Electronics,6,21.23,East,22
4452,2024-05-16,Chair,Electronics,7,55.62,South,4
4453,2024-12-03,Phone,Electronics,6,474.51,North,42
4454,2024-02-25,Phone,Electronics,7,585.44,North,43
4455,2024-07-05,Shirt,Furniture,9,628.22,North,30
4456,2024-12-06,Chair,Electronics,4,733.83,South,15
4457,2024-09-14,Chair,Electronics,1,197.83,East,32
4458,2024-02-27,Shirt,Electronics,9,269.66,North,49
4459,2024-12-28,Shirt,Electronics,7,251.07,North,0
4460,2024-05-02,Laptop,Electronics,4,157.68,North,21
4461,2024-07-06,Chair,Electronics,8,251.95,South,27
4462,2024-08-17,Chair,Furniture,7,617.52,East,4
4463,2024-06-16,Shirt,Electronics,2,372.75,West,3
4464,2024-04-23,Shoes,Electronics,1,770.23,East,0
4465,2024-09-08,Shoes,Furniture,9,541.05,East,14
4466,2024-04-16,Laptop,Furniture,7,219.92,East,36
4467,2024-02-06,Shoes,Clothing,1,472.71,North,38
4468,2024-11-30,Shoes,Furniture,4,597.44,East,48
4469,2024-04-01,Shoes,Furniture,5,867.53,North,37
4470,2024-01-18,Phone,Electronics,5,835.38,South,44
4471,2024-12-19,Laptop,Clothing,5,432.22,West,23
4472,2024-03-03,Shirt,Electronics,3,651.2,South,22
4473,2024-05-29,Shoes,Clothing,5,304.83,South,46
4474,2024-05-18,Phone,Electronics,4,636.67,West,6
4475,2024-07-04,Shoes,Furniture,5,913.66,East,30
4476,2024-07-03,Phone,Furniture,7,628.3,East,6
4477,2024-07-23,Laptop,Clothing,5,310.73,North,12
4478,2024-09-16,Shoes,Electronics,8,647.54,East,3
4479,2024-08-01,Phone,Electronics,8,903.73,West,17
4480,2024-09-12,Chair,Furniture,3,145.68,South,39
4481,2024-05-14,Chair,Furniture,5,487.62,East,18
4482,2024-03-01,Phone,Clothing,4,327.84,North,15
4483,2024-12-28,Shoes,Furniture,5,249.05,South,17
4484,2024-11-05,Shoes,Clothing,8,402.25,South,15
4485,2024-03-28,Laptop,Clothing,4,400.03,North,47
4486,2024-11-19,Laptop,Clothing,5,218.33,South,30
4487,2024-07-25,Shirt,Clothing,7,409.59,North,24
4488,2024-05-08,Laptop,Furniture,3,637.39,North,1
4489,2024-11-06,Shoes,Clothing,6,35.47,West,45
4490,2024-01-03,Shirt,Furniture,9,989.33,West,27
4491,2024-08-29,Laptop,Clothing,4,302.98,East,15
4492,2024-04-30,Phone,Furniture,4,627.41,West,35
4493,2024-04-11,Chair,Clothing,6,290.71,South,44
4494,2024-02-07,Laptop,Furniture,6,399.6,East,39
4495,2024-12-06,Laptop,Electronics,3,553.75,East,34
4496,2024-05-12,Phone,Clothing,1,615.73,North,23
4497,2024-07-20,Shoes,Clothing,3,772.75,West,34
4498,2024-12-13,Phone,Electronics,8,793.77,North,29
4499,2024-01-21,Laptop,Electronics,8,523.52,East,36
4500,2024-08-29,Shoes,Clothing,6,84.97,North,10
4501,2024-04-18,Shirt,Furniture,7,562.21,South,44
4502,2024-10-29,Laptop,Clothing,2,482.8,South,33
4503,2024-03-24,Phone,Furniture,9,223.23,East,37
4504,2024-03-23,Shirt,Electronics,3,20.06,South,38
4505,2024-10-17,Chair,Furniture,2,322.81,West,23
4506,2024-03-09,Shirt,Clothing,5,266.89,East,28
4507,2024-05-08,Phone,Electronics,1,488.08,West,3
4508,2024-07-14,Shirt,Electronics,5,763.99,South,40
4509,2024-05-19,Phone,Clothing,4,444.65,North,49
4510,2024-10-09,Laptop,Clothing,6,952.05,West,29
4511,2024-11-07,Shoes,Electronics,5,229.1,West,13
4512,2024-08-21,Chair,Furniture,9,228.74,South,23
4513,2024-01-23,Shoes,Furniture,5,608.41,West,37
4514,2024-06-01,Shoes,Furniture,8,897.3,West,33
4515,2024-10-03,Shoes,Clothing,2,675.14,North,35
4516,2024-03-01,Phone,Electronics,3,676.94,East,14
4517,2024-11-14,Phone,Furniture,3,808.22,South,34
4518,2024-02-21,Chair,Electronics,3,671.99,North,28
4519,2024-12-09,Phone,Furniture,6,761.75,North,35
4520,2024-06-01,Phone,Electronics,7,867.47,East,3
4521,2024-08-24,Phone,Clothing,7,17.83,East,14
4522,2024-11-06,Phone,Clothing,7,886.77,South,10
